2,14,"[81.0, 28.0, 0.9996956400000004, 0.1]",,,
2,1,"[27.0, 18.0, 0.9996976000000004, 0.1]",,,
3,0,"[6.0, 14.0, 0.9955313506936658, 0.1]",,,
3,1,"[30.0, 34.0, 0.9905854306936663, 0.1]",,,
3,2,"[18.0, 89.0, 0.9894138282936659, 0.1]",,,
3,3,"[40.0, 98.0, 0.9874890675576654, 0.1]",,,
3,4,"[88.0, 8.0, 0.9916772837496657, 0.1]",,,
3,5,"[99.0, 61.0, 0.9819768402296654, 0.1]",,,
3,6,"[94.0, 82.0, 0.9718870050936659, 0.1]",,,
3,7,"[70.0, 97.0, 0.9770741525176658, 0.1]",,,
3,8,"[70.0, 17.0, 0.9935147906936661, 0.1]",,,
3,9,"[93.0, 19.0, 0.9905366210936655, 0.1]",,,
3,10,"[46.0, 92.0, 0.9879740162936655, 0.1]",,,
3,11,"[80.0, 48.0, 0.9890469875576658, 0.1]",,,
3,12,"[65.0, 72.0, 0.9874210997176659, 0.1]",,,
3,13,"[87.0, 63.0, 0.9847398680696656, 0.1]",,,
3,14,"[91.0, 25.0, 0.9899054944376656, 0.1]",,,
3,0,"[24.0, 2.0, 0.9995225600000002, 0.1]",,,
3,11,"[81.0, 37.0, 0.9994802400000006, 0.1]",,,
3,6,"[99.0, 73.0, 0.9994815200000006, 0.1]",,,
3,7,"[77.0, 94.0, 0.9995053600000005, 0.1]",,,
3,7,"[73.0, 93.0, 0.9995080000000004, 0.1]",,,
3,2,"[11.0, 78.0, 0.9995164000000004, 0.1]",,,
3,13,"[83.0, 65.0, 0.9994684000000006, 0.1]",,,
3,6,"[88.0, 96.0, 0.9995014400000004, 0.1]",,,
3,2,"[21.0, 96.0, 0.9995353600000003, 0.1]",,,
3,12,"[63.0, 63.0, 0.9994532000000007, 0.1]",,,
3,2,"[25.0, 78.0, 0.9995064000000005, 0.1]",,,
3,11,"[77.0, 47.0, 0.9994692000000006, 0.1]",,,
3,1,"[44.0, 26.0, 0.9994892000000003, 0.1]",,,
3,13,"[91.0, 65.0, 0.9994784000000005, 0.1]",,,
3,8,"[60.0, 15.0, 0.9994916800000004, 0.1]",,,
3,9,"[99.0, 22.0, 0.9995064000000004, 0.1]",,,
3,6,"[97.0, 88.0, 0.9995064000000004, 0.1]",,,
3,8,"[69.0, 5.0, 0.9994984000000003, 0.1]",,,
3,8,"[76.0, 15.0, 0.9995068000000004, 0.1]",,,
3,9,"[85.0, 17.0, 0.9995045600000004, 0.1]",,,
3,1,"[47.0, 40.0, 0.9994240000000006, 0.1]",,,
3,1,"[30.0, 25.0, 0.9995135200000003, 0.1]",,,
