A1,B1,C1,D1,E1,F1,G1,H1,I1,J1,K1,L1
0.0001062,0.00039000000000000037,0.00016460375701300709,0.0066699999999998965,0.0012337820000000003,0.0011600000000000024,0.00010285400000000002,0.0017000000000000038,0.02467563999999998,0.02319999999999997,6.249999999999999e-07,0.06656196376
5.9000000000000004e-05,0.00013000000000000002,9.144653167389282e-05,0.0040700000000000024,0.0013167259999999998,0.0012000000000000025,6.3384e-05,0.0019000000000000043,0.026334519999999993,0.023999999999999966,6.25e-07,0.031651161528
8.26e-05,0.00025,0.00012802514434344996,0.005089999999999961,0.0012540860000000002,0.0011800000000000024,8.036000000000001e-05,0.0015000000000000033,0.02508172000000001,0.023599999999999968,6.249999999999999e-07,0.06823594632
8.26e-05,0.00031000000000000016,0.00012802514434344996,0.0049999999999999645,0.0012728299999999995,0.0011800000000000024,8.239e-05,0.001780000000000004,0.0254566,0.023599999999999968,6.249999999999999e-07,0.051460200476
7.08e-05,0.00021,0.00010973583800867139,0.004479999999999986,0.0012898819999999998,0.0011900000000000025,7.225e-05,0.001780000000000004,0.02579764,0.023799999999999967,6.25e-07,0.033542909819999994
7.08e-05,0.00018,0.00010973583800867139,0.004759999999999974,0.00128602,0.0011900000000000025,7.492200000000001e-05,0.002210000000000005,0.025720400000000004,0.023799999999999967,6.25e-07,0.044853197276
0.0001062,0.00030000000000000014,0.00016460375701300709,0.006269999999999913,0.0012253759999999998,0.0011600000000000024,0.000100988,0.0015300000000000034,0.02450751999999999,0.02319999999999997,6.25e-07,0.08350940460800002
7.08e-05,0.00021,0.00010973583800867139,0.004719999999999976,0.001302294,0.0011900000000000025,7.262800000000001e-05,0.001770000000000004,0.02604588000000001,0.023799999999999967,6.249999999999999e-07,0.030361168296000003
5.9000000000000004e-05,0.00026000000000000003,9.144653167389282e-05,0.004080000000000002,0.0013636480000000005,0.0011900000000000025,7.270200000000001e-05,0.0027100000000000062,0.027473000000000008,0.023999999999999966,6.2e-07,0.035021874536
7.08e-05,0.0002800000000000001,0.00010973583800867139,0.004669999999999978,0.0012900840000000004,0.0011900000000000025,7.3858e-05,0.001810000000000004,0.025801679999999987,0.023799999999999967,6.249999999999999e-07,0.039583221239999994
7.08e-05,8e-05,0.00010973583800867139,0.004409999999999989,0.0013124059999999995,0.0011900000000000025,7.8324e-05,0.002180000000000005,0.026248120000000014,0.023799999999999967,6.25e-07,0.029928065912
8.26e-05,0.00024,0.00012802514434344996,0.005409999999999948,0.00126017,0.0011800000000000024,8.356000000000002e-05,0.0019300000000000044,0.025203399999999983,0.023599999999999968,6.249999999999999e-07,0.053036713127999985
8.26e-05,0.00024,0.00012802514434344996,0.00559999999999994,0.001265002,0.0011800000000000024,8.4882e-05,0.0021500000000000048,0.025300039999999992,0.023599999999999968,6.249999999999999e-07,0.05087606170000001
9.44e-05,0.00019,0.00014631445067822852,0.0061299999999999185,0.0012271640000000002,0.0011700000000000024,8.990800000000001e-05,0.0014500000000000032,0.024543279999999987,0.02339999999999997,6.249999999999999e-07,0.07375370900400001
7.08e-05,0.00035000000000000027,0.00010973583800867139,0.004919999999999968,0.001286912,0.0011900000000000025,7.2268e-05,0.0019100000000000044,0.02573824000000001,0.023799999999999967,6.25e-07,0.054224567024
7.08e-05,0.00016,0.00010973583800867139,0.004529999999999984,0.0012810039999999996,0.0011900000000000025,7.1678e-05,0.0016700000000000037,0.025620080000000003,0.023799999999999967,6.249999999999999e-07,0.05239545225600001
9.44e-05,0.0003600000000000003,0.00014631445067822852,0.006069999999999921,0.0012462600000000001,0.0011700000000000024,9.389200000000002e-05,0.0017300000000000039,0.0249252,0.02339999999999997,6.249999999999999e-07,0.07230730784000002
8.26e-05,0.00025,0.00012802514434344996,0.005669999999999937,0.0012801460000000002,0.0011800000000000024,8.702600000000002e-05,0.0023400000000000053,0.025602919999999998,0.023599999999999968,6.25e-07,0.035076474155999994
9.44e-05,0.00031000000000000016,0.00014631445067822852,0.006009999999999923,0.0012470140000000005,0.0011700000000000024,9.046399999999999e-05,0.0014900000000000033,0.02494028000000001,0.02339999999999997,6.25e-07,0.08366150222400001
9.44e-05,0.00035000000000000027,0.00014631445067822852,0.0055899999999999405,0.0012356139999999995,0.0011700000000000024,9.110800000000001e-05,0.0015300000000000034,0.024712279999999986,0.02339999999999997,6.249999999999999e-07,0.084087727452
5.9000000000000004e-05,0.00014000000000000001,9.144653167389282e-05,0.003950000000000007,0.0013248919999999998,0.0012000000000000025,6.566200000000001e-05,0.0020900000000000046,0.026497840000000012,0.023999999999999966,6.25e-07,0.045353258664
8.26e-05,0.00014000000000000001,0.00012802514434344996,0.005239999999999955,0.0012740079999999999,0.0011800000000000024,8.5812e-05,0.0021200000000000047,0.025480159999999995,0.023599999999999968,6.25e-07,0.06817144151599999
9.44e-05,0.00038000000000000035,0.00014631445067822852,0.005749999999999934,0.0012505419999999999,0.0011700000000000024,9.3986e-05,0.0019100000000000044,0.025010840000000003,0.02339999999999997,6.250000000000002e-07,0.065153487816
8.26e-05,0.0002800000000000001,0.00012802514434344996,0.00510999999999996,0.0012754759999999998,0.0011800000000000024,8.527e-05,0.0018500000000000042,0.02550951999999999,0.023599999999999968,6.25e-07,0.042984922704
8.26e-05,0.00039000000000000037,0.00012802514434344996,0.00560999999999994,0.0012575140000000004,0.0011800000000000024,8.1922e-05,0.001750000000000004,0.025150280000000004,0.023599999999999968,6.249999999999999e-07,0.053916500556
9.44e-05,0.00021,0.00014631445067822852,0.006049999999999922,0.0012494399999999999,0.0011700000000000024,9.4692e-05,0.0020400000000000045,0.024988800000000005,0.02339999999999997,6.25e-07,0.073386177476
9.44e-05,0.00042000000000000045,0.00014631445067822852,0.005879999999999929,0.0012503380000000001,0.0011700000000000024,9.435400000000001e-05,0.0019600000000000043,0.025006760000000003,0.02339999999999997,6.249999999999999e-07,0.06918191757199998
9.44e-05,0.0005300000000000007,0.00014631445067822852,0.0061799999999999165,0.0012492560000000009,0.0011700000000000024,9.425200000000002e-05,0.0020800000000000046,0.024985120000000006,0.02339999999999997,6.249999999999999e-07,0.056900342083999994
9.44e-05,0.0004000000000000004,0.00014631445067822852,0.005729999999999935,0.0012426359999999997,0.0011700000000000024,9.1908e-05,0.0015400000000000034,0.024852720000000002,0.02339999999999997,6.25e-07,0.066021170528
7.08e-05,0.00021,0.00010973583800867139,0.00413,0.001299664,0.0011900000000000025,7.2962e-05,0.0016000000000000035,0.025993280000000004,0.023799999999999967,6.249999999999999e-07,0.0551147414
5.9000000000000004e-05,0.00027000000000000006,9.144653167389282e-05,0.004169999999999998,0.0013076040000000002,0.0012000000000000025,6.1412e-05,0.0016600000000000037,0.02615208,0.023999999999999966,6.25e-07,0.051264645080000004
5.9000000000000004e-05,0.00016,9.144653167389282e-05,0.003980000000000006,0.0013823740000000002,0.0012000000000000025,6.8658e-05,0.0024400000000000055,0.02764748,0.023999999999999966,6.25e-07,0.055249988364
0.0001062,0.0004400000000000005,0.00016460375701300709,0.006419999999999907,0.0012206300000000008,0.0011600000000000024,0.00010043600000000001,0.001400000000000003,0.024412600000000013,0.02319999999999997,6.25e-07,0.08081219830400001
7.08e-05,0.0002,0.00010973583800867139,0.004899999999999969,0.0012937880000000004,0.0011900000000000025,7.1918e-05,0.0017300000000000039,0.025875760000000005,0.023799999999999967,6.25e-07,0.032110100207999995
8.26e-05,0.00024,0.00012802514434344996,0.005449999999999946,0.0012805880000000003,0.0011800000000000024,8.641800000000003e-05,0.0021400000000000047,0.02561176,0.023599999999999968,6.249999999999999e-07,0.06564382406
8.26e-05,0.00030000000000000014,0.00012802514434344996,0.005489999999999945,0.0012625920000000005,0.0011800000000000024,8.096e-05,0.0015200000000000033,0.025251839999999998,0.023599999999999968,6.25e-07,0.067765084344
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.00414,0.0013594460000000003,0.0012000000000000025,7.0258e-05,0.0024800000000000056,0.02718892,0.023999999999999966,6.25e-07,0.059228690832
7.08e-05,0.00017,0.00010973583800867139,0.004639999999999979,0.001280412,0.0011900000000000025,7.317800000000001e-05,0.0018200000000000041,0.02560823999999998,0.023799999999999967,6.25e-07,0.047190881768
8.26e-05,0.00019,0.00012802514434344996,0.005329999999999951,0.0012536840000000004,0.0011800000000000024,8.203600000000001e-05,0.0017100000000000038,0.02507368,0.023599999999999968,6.25e-07,0.062572728864
7.08e-05,0.00034000000000000024,0.00010973583800867139,0.005149999999999958,0.0012951120000000006,0.0011900000000000025,7.362e-05,0.0019200000000000044,0.025902239999999993,0.023799999999999967,6.249999999999999e-07,0.042126832440000005
7.08e-05,0.00016,0.00010973583800867139,0.004409999999999989,0.0013357979999999996,0.0011900000000000025,7.9002e-05,0.002290000000000005,0.026715960000000004,0.023799999999999967,6.250000000000002e-07,0.048805294776000006
9.44e-05,0.0004700000000000006,0.00014631445067822852,0.005959999999999925,0.0012535919999999996,0.0011700000000000024,9.518000000000002e-05,0.0018900000000000043,0.025071840000000005,0.02339999999999997,6.25e-07,0.060301608472
8.26e-05,0.00024,0.00012802514434344996,0.0052699999999999535,0.0012783299999999998,0.0011800000000000024,8.3788e-05,0.0018800000000000043,0.025566600000000005,0.023599999999999968,6.25e-07,0.04513593972800001
5.9000000000000004e-05,0.00039000000000000037,9.144653167389282e-05,0.004219999999999996,0.0013408539999999994,0.0012000000000000025,6.7494e-05,0.0024300000000000055,0.026817080000000007,0.023999999999999966,6.249999999999999e-07,0.04269427766400001
8.26e-05,0.00023,0.00012802514434344996,0.0052699999999999535,0.001276626,0.0011800000000000024,8.5356e-05,0.0019600000000000043,0.025532520000000017,0.023599999999999968,6.25e-07,0.05070634202
0.0001062,0.00034000000000000024,0.00016460375701300709,0.0063499999999999095,0.0012260259999999994,0.0011600000000000024,0.00010109400000000002,0.0016900000000000038,0.024520520000000004,0.02319999999999997,6.25e-07,0.08434017356000001
9.44e-05,0.0003600000000000003,0.00014631445067822852,0.005709999999999936,0.0012459699999999995,0.0011700000000000024,9.172800000000001e-05,0.0015200000000000033,0.02491939999999999,0.02339999999999997,6.249999999999999e-07,0.07185218148
8.26e-05,0.0003200000000000002,0.00012802514434344996,0.005689999999999936,0.0012661140000000003,0.0011800000000000024,8.3762e-05,0.0018700000000000043,0.025322279999999996,0.023599999999999968,6.249999999999999e-07,0.05733291958799999
8.26e-05,0.00021,0.00012802514434344996,0.005469999999999945,0.0012545519999999997,0.0011800000000000024,8.1594e-05,0.0017200000000000039,0.02509103999999999,0.023599999999999968,6.249999999999999e-07,0.06915977140400001
7.08e-05,0.00014000000000000001,0.00010973583800867139,0.004169999999999998,0.0012910100000000002,0.0011900000000000025,7.201600000000001e-05,0.0016300000000000036,0.025820199999999984,0.023799999999999967,6.249999999999999e-07,0.04357882360399999
8.26e-05,0.0003300000000000002,0.00012802514434344996,0.005289999999999953,0.0012619520000000006,0.0011800000000000024,8.2414e-05,0.0015500000000000034,0.025239039999999983,0.023599999999999968,6.25e-07,0.07256191810000001
8.26e-05,0.00018,0.00012802514434344996,0.005169999999999958,0.0012833459999999994,0.0011800000000000024,8.614000000000001e-05,0.0020100000000000044,0.025666919999999996,0.023599999999999968,6.25e-07,0.06090232683200002
8.26e-05,0.00026000000000000003,0.00012802514434344996,0.0053699999999999495,0.0012848519999999993,0.0011800000000000024,8.626200000000002e-05,0.002210000000000005,0.025697039999999987,0.023599999999999968,6.25e-07,0.06419843351599999
8.26e-05,0.0003600000000000003,0.00012802514434344996,0.005629999999999939,0.0012523159999999998,0.0011800000000000024,8.130000000000001e-05,0.0016000000000000035,0.02504632000000001,0.023599999999999968,6.25e-07,0.056117868348000005
9.44e-05,0.00019,0.00014631445067822852,0.006029999999999923,0.00124445,0.0011700000000000024,9.2374e-05,0.0017000000000000038,0.02488899999999999,0.02339999999999997,6.249999999999999e-07,0.064932364784
8.26e-05,0.00023,0.00012802514434344996,0.005629999999999939,0.0012590600000000002,0.0011800000000000024,8.151800000000001e-05,0.001760000000000004,0.0251812,0.023599999999999968,6.249999999999999e-07,0.06301020626800001
8.26e-05,0.00042000000000000045,0.00012802514434344996,0.005339999999999951,0.0012702560000000002,0.0011800000000000024,8.3942e-05,0.0019200000000000044,0.02540512,0.023599999999999968,6.25e-07,0.03701200188
8.26e-05,0.00022,0.00012802514434344996,0.005489999999999945,0.001262318,0.0011800000000000024,8.205799999999999e-05,0.0016500000000000037,0.025246359999999992,0.023599999999999968,6.25e-07,0.05470659074
7.08e-05,0.00013000000000000002,0.00010973583800867139,0.004799999999999973,0.0012792139999999999,0.0011900000000000025,7.334600000000001e-05,0.0019600000000000043,0.025584280000000015,0.023799999999999967,6.250000000000002e-07,0.037232404303999996
7.08e-05,0.00022,0.00010973583800867139,0.004679999999999978,0.001300422,0.0011900000000000025,7.4742e-05,0.0019800000000000043,0.026008439999999997,0.023799999999999967,6.249999999999999e-07,0.03273984469999999
8.26e-05,0.0003200000000000002,0.00012802514434344996,0.005339999999999951,0.0012662259999999996,0.0011800000000000024,8.22e-05,0.0015400000000000034,0.02532451999999999,0.023599999999999968,6.25e-07,0.05287229531599999
8.26e-05,0.0004100000000000004,0.00012802514434344996,0.005089999999999961,0.001246642,0.0011800000000000024,7.901200000000001e-05,0.001390000000000003,0.02493284,0.023599999999999968,6.249999999999999e-07,0.066522104372
8.26e-05,0.00022,0.00012802514434344996,0.004949999999999967,0.0013157879999999996,0.0011800000000000024,9.028e-05,0.0023300000000000052,0.02631576,0.023599999999999968,6.249999999999999e-07,0.029943998496000004
8.26e-05,0.0003200000000000002,0.00012802514434344996,0.005379999999999949,0.0012614940000000004,0.0011800000000000024,8.2316e-05,0.0016000000000000035,0.025229880000000003,0.023599999999999968,6.249999999999999e-07,0.07231056273600002
9.44e-05,0.00034000000000000024,0.00014631445067822852,0.00584999999999993,0.001248794,0.0011700000000000024,9.5456e-05,0.002160000000000005,0.02497588000000001,0.02339999999999997,6.249999999999999e-07,0.061707096972
5.9000000000000004e-05,0.00012,9.144653167389282e-05,0.00437999999999999,0.0013133960000000003,0.0012000000000000025,6.352400000000001e-05,0.0019400000000000044,0.026267919999999993,0.023999999999999966,6.25e-07,0.029801954792
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.006009999999999923,0.0012423780000000001,0.0011700000000000024,9.184600000000001e-05,0.0016800000000000038,0.02484756,0.02339999999999997,6.249999999999999e-07,0.067053777844
8.26e-05,0.0004100000000000004,0.00012802514434344996,0.005469999999999945,0.0012709220000000005,0.0011800000000000024,8.33e-05,0.0017300000000000039,0.025418439999999976,0.023599999999999968,6.250000000000002e-07,0.06128324394000001
8.26e-05,0.00023,0.00012802514434344996,0.005519999999999943,0.0012667479999999996,0.0011800000000000024,8.3792e-05,0.0019500000000000045,0.025334959999999997,0.023599999999999968,6.250000000000002e-07,0.04021347792399999
9.44e-05,0.0003200000000000002,0.00014631445067822852,0.006119999999999919,0.0012434940000000006,0.0011700000000000024,9.568800000000001e-05,0.002170000000000005,0.024869880000000007,0.02339999999999997,6.25e-07,0.06288458377600001
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.005689999999999936,0.00125636,0.0011700000000000024,9.390800000000002e-05,0.0016900000000000038,0.025127199999999985,0.02339999999999997,6.250000000000002e-07,0.05760245507999999
7.08e-05,0.00018,0.00010973583800867139,0.0044599999999999865,0.0012859920000000001,0.0011900000000000025,7.400600000000001e-05,0.001760000000000004,0.025719839999999997,0.023799999999999967,6.249999999999999e-07,0.064267691544
5.9000000000000004e-05,0.00024,9.144653167389282e-05,0.004000000000000005,0.0013368179999999998,0.0012000000000000025,6.411600000000001e-05,0.0019900000000000044,0.026736360000000008,0.023999999999999966,6.249999999999999e-07,0.028832733343999998
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.005339999999999951,0.0012785640000000003,0.0011800000000000024,8.7468e-05,0.002240000000000005,0.025571280000000005,0.023599999999999968,6.249999999999999e-07,0.07928654281200001
8.26e-05,0.0002,0.00012802514434344996,0.005389999999999949,0.0012771579999999998,0.0011800000000000024,8.6184e-05,0.002170000000000005,0.02554315999999999,0.023599999999999968,6.249999999999999e-07,0.05459244044400001
8.26e-05,0.0004700000000000006,0.00012802514434344996,0.0053699999999999495,0.0012767840000000006,0.0011800000000000024,8.2186e-05,0.0016700000000000037,0.02553568,0.023599999999999968,6.25e-07,0.083709481488
5.9000000000000004e-05,0.00012,9.144653167389282e-05,0.003910000000000009,0.0013423960000000005,0.0012000000000000025,6.678600000000001e-05,0.002160000000000005,0.026847919999999987,0.023999999999999966,6.249999999999999e-07,0.027082675267999998
9.44e-05,0.00019,0.00014631445067822852,0.006009999999999923,0.0012552439999999993,0.0011700000000000024,9.255400000000001e-05,0.0017200000000000039,0.025104879999999996,0.02339999999999997,6.250000000000002e-07,0.058200834263999995
8.26e-05,0.00013000000000000002,0.00012802514434344996,0.005489999999999945,0.0012585339999999993,0.0011800000000000024,8.3294e-05,0.001790000000000004,0.025170680000000008,0.023599999999999968,6.249999999999999e-07,0.05723759792000001
8.26e-05,0.00026000000000000003,0.00012802514434344996,0.005439999999999947,0.0012720960000000006,0.0011800000000000024,8.4158e-05,0.0020900000000000046,0.025441919999999996,0.023599999999999968,6.249999999999999e-07,0.043930002996
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004429999999999988,0.0013236160000000001,0.0012000000000000025,6.424e-05,0.0020800000000000046,0.026472319999999994,0.023999999999999966,6.249999999999999e-07,0.025923110628000002
8.26e-05,0.00021,0.00012802514434344996,0.005439999999999947,0.0012463560000000003,0.0011800000000000024,7.945e-05,0.001420000000000003,0.02492711999999998,0.023599999999999968,6.249999999999999e-07,0.05504567364
8.26e-05,0.00017,0.00012802514434344996,0.005309999999999952,0.0012710520000000008,0.0011800000000000024,8.438600000000002e-05,0.0020700000000000046,0.025421039999999995,0.023599999999999968,6.25e-07,0.04710122154000001
5.9000000000000004e-05,9e-05,9.144653167389282e-05,0.004100000000000001,0.001312274000000001,0.0012000000000000025,6.0984000000000004e-05,0.0016400000000000037,0.026245479999999984,0.023999999999999966,6.25e-07,0.028239688372
8.26e-05,0.00024,0.00012802514434344996,0.005449999999999946,0.0012605479999999996,0.0011800000000000024,8.123200000000001e-05,0.0016000000000000035,0.025210960000000008,0.023599999999999968,6.25e-07,0.06460416575199998
8.26e-05,0.00034000000000000024,0.00012802514434344996,0.005429999999999947,0.001265806,0.0011800000000000024,8.3782e-05,0.0018600000000000042,0.025316120000000004,0.023599999999999968,6.249999999999999e-07,0.036571765616
7.08e-05,0.00013000000000000002,0.00010973583800867139,0.004989999999999965,0.001290790000000001,0.0011900000000000025,7.628600000000001e-05,0.0024200000000000055,0.025815799999999993,0.023799999999999967,6.250000000000002e-07,0.04401824456
9.44e-05,0.00026000000000000003,0.00014631445067822852,0.006019999999999923,0.001250654,0.0011700000000000024,9.411200000000001e-05,0.0019500000000000045,0.025013079999999997,0.02339999999999997,6.25e-07,0.069529759872
9.44e-05,0.0003200000000000002,0.00014631445067822852,0.0058099999999999315,0.0012407839999999993,0.0011700000000000024,9.338400000000001e-05,0.0018800000000000043,0.024815679999999993,0.02339999999999997,6.249999999999999e-07,0.074483793632
8.26e-05,0.0003300000000000002,0.00012802514434344996,0.005259999999999954,0.00125949,0.0011800000000000024,8.222600000000001e-05,0.001780000000000004,0.025189799999999984,0.023599999999999968,6.249999999999999e-07,0.049178970928
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.00412,0.0013100899999999996,0.0012000000000000025,6.361e-05,0.0020100000000000044,0.026201800000000008,0.023999999999999966,6.25e-07,0.035740165668
8.26e-05,0.00030000000000000014,0.00012802514434344996,0.004909999999999968,0.0012541319999999998,0.0011800000000000024,8.181800000000001e-05,0.0016000000000000035,0.025082639999999986,0.023599999999999968,6.250000000000002e-07,0.053256396488
7.08e-05,0.00018,0.00010973583800867139,0.004929999999999967,0.0012954660000000001,0.0011900000000000025,7.6352e-05,0.0023500000000000053,0.025909320000000007,0.023799999999999967,6.249999999999999e-07,0.041530330559999995
9.44e-05,0.00030000000000000014,0.00014631445067822852,0.005949999999999926,0.0012514880000000007,0.0011700000000000024,9.431999999999999e-05,0.0020700000000000046,0.025029759999999988,0.02339999999999997,6.249999999999999e-07,0.07766891942
7.08e-05,0.00035000000000000027,0.00010973583800867139,0.00486999999999997,0.0012956200000000004,0.0011900000000000025,7.5434e-05,0.0019300000000000044,0.025912400000000006,0.023799999999999967,6.25e-07,0.03918570438
8.26e-05,0.00026000000000000003,0.00012802514434344996,0.004969999999999966,0.0012668700000000007,0.0011800000000000024,8.2302e-05,0.0016900000000000038,0.025337399999999986,0.023599999999999968,6.25e-07,0.05314164033999999
5.9000000000000004e-05,0.00023,9.144653167389282e-05,0.0038500000000000092,0.0013032460000000005,0.0012000000000000025,6.2764e-05,0.0017200000000000039,0.02606492000000002,0.023999999999999966,6.249999999999999e-07,0.045938460528000005
5.9000000000000004e-05,0.00018,9.144653167389282e-05,0.00436999999999999,0.0013382079999999992,0.0012000000000000025,6.720000000000001e-05,0.002600000000000006,0.026764160000000013,0.023999999999999966,6.25e-07,0.024232944331999996
8.26e-05,0.00023,0.00012802514434344996,0.005479999999999945,0.001268464,0.0011800000000000024,8.139600000000002e-05,0.001750000000000004,0.025369280000000008,0.023599999999999968,6.25e-07,0.036004760528
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004040000000000004,0.001323658,0.0012000000000000025,6.3804e-05,0.0020700000000000046,0.026473160000000003,0.023999999999999966,6.25e-07,0.028912909387999997
4.72e-05,0.00012,7.315722533911426e-05,0.0032800000000000077,0.0013684200000000004,0.0012100000000000025,5.2650000000000006e-05,0.0019000000000000043,0.027368399999999987,0.024199999999999965,6.25e-07,0.018419606628
5.9000000000000004e-05,0.00016,9.144653167389282e-05,0.004159999999999999,0.0013308179999999995,0.0012000000000000025,6.3746e-05,0.0019800000000000043,0.02661636,0.023999999999999966,6.25e-07,0.02201452548
7.08e-05,0.00014000000000000001,0.00010973583800867139,0.0043399999999999914,0.0012831420000000001,0.0011900000000000025,7.124e-05,0.0015200000000000033,0.025662839999999996,0.023799999999999967,6.25e-07,0.036137472543999995
7.08e-05,0.00021,0.00010973583800867139,0.0044599999999999865,0.0012944599999999992,0.0011900000000000025,7.417e-05,0.0016700000000000037,0.025889200000000008,0.023799999999999967,6.25e-07,0.05781256967600001
8.26e-05,0.0003300000000000002,0.00012802514434344996,0.005419999999999947,0.001254178,0.0011800000000000024,7.978e-05,0.0015100000000000033,0.025083559999999987,0.023599999999999968,6.249999999999999e-07,0.06001976556800001
0.0001062,0.0002800000000000001,0.00016460375701300709,0.006139999999999918,0.00123068,0.0011600000000000024,0.00010262600000000002,0.0016200000000000036,0.024613599999999992,0.02319999999999997,6.249999999999999e-07,0.07683279544800001
8.26e-05,0.00030000000000000014,0.00012802514434344996,0.005229999999999955,0.0012686580000000004,0.0011800000000000024,8.272200000000001e-05,0.001750000000000004,0.025373160000000002,0.023599999999999968,6.25e-07,0.051000366348
7.08e-05,0.00027000000000000006,0.00010973583800867139,0.0047299999999999755,0.0012879079999999995,0.0011900000000000025,7.5916e-05,0.0020200000000000044,0.025758160000000002,0.023799999999999967,6.249999999999999e-07,0.038623937564
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004080000000000002,0.0013798279999999998,0.0012000000000000025,7.0568e-05,0.002630000000000006,0.02759656000000001,0.023999999999999966,6.25e-07,0.021664288267999997
8.26e-05,0.00023,0.00012802514434344996,0.005089999999999961,0.0012543460000000002,0.0011800000000000024,8.030800000000002e-05,0.0015500000000000034,0.025086920000000006,0.023599999999999968,6.249999999999999e-07,0.055113740652000004
9.44e-05,0.00022,0.00014631445067822852,0.005399999999999948,0.0012362699999999994,0.0011700000000000024,8.9578e-05,0.0013500000000000029,0.024725399999999988,0.02339999999999997,6.25e-07,0.072050974568
7.08e-05,0.00016,0.00010973583800867139,0.004389999999999989,0.001308424,0.0011900000000000025,7.7242e-05,0.0020100000000000044,0.026168479999999997,0.023799999999999967,6.249999999999999e-07,0.04519016148800001
7.08e-05,0.00022,0.00010973583800867139,0.004419999999999988,0.0013057499999999994,0.0011900000000000025,7.787400000000001e-05,0.0019400000000000044,0.02611499999999998,0.023799999999999967,6.25e-07,0.052532657012
7.08e-05,0.0004900000000000006,0.00010973583800867139,0.00510999999999996,0.0013217760000000006,0.0011900000000000025,7.768e-05,0.002560000000000006,0.02643551999999999,0.023799999999999967,6.249999999999999e-07,0.029172392812
7.08e-05,0.0003200000000000002,0.00010973583800867139,0.004839999999999971,0.0012843740000000007,0.0011900000000000025,7.2982e-05,0.0018600000000000042,0.02568748,0.023799999999999967,6.249999999999999e-07,0.04047166900799999
7.08e-05,8e-05,0.00010973583800867139,0.0043399999999999914,0.0012915440000000008,0.0011900000000000025,7.4756e-05,0.001790000000000004,0.02583088,0.023799999999999967,6.249999999999999e-07,0.039150855384000004
5.9000000000000004e-05,0.00018,9.144653167389282e-05,0.003780000000000009,0.0013351339999999995,0.0012000000000000025,6.725600000000001e-05,0.0020000000000000044,0.02670268,0.023999999999999966,6.25e-07,0.046632625896
5.9000000000000004e-05,0.00017,9.144653167389282e-05,0.004359999999999991,0.001315888,0.0012000000000000025,6.5522e-05,0.002230000000000005,0.026317760000000003,0.023999999999999966,6.25e-07,0.029014213916000002
8.26e-05,0.00015000000000000001,0.00012802514434344996,0.005029999999999963,0.0012833759999999995,0.0011800000000000024,8.419200000000001e-05,0.0016700000000000037,0.02566752000000001,0.023599999999999968,6.25e-07,0.043589321148
8.26e-05,0.00023,0.00012802514434344996,0.005029999999999963,0.0012664419999999996,0.0011800000000000024,8.3362e-05,0.001750000000000004,0.025328840000000002,0.023599999999999968,6.249999999999999e-07,0.042989143387999994
8.26e-05,0.00024,0.00012802514434344996,0.005189999999999957,0.0012722480000000003,0.0011800000000000024,8.4118e-05,0.0019600000000000043,0.025444959999999992,0.023599999999999968,6.249999999999999e-07,0.05768120992
7.08e-05,0.00017,0.00010973583800867139,0.004669999999999978,0.0013089180000000003,0.0011900000000000025,7.648600000000001e-05,0.002180000000000005,0.02617836,0.023799999999999967,6.25e-07,0.07088262002000001
7.08e-05,0.00021,0.00010973583800867139,0.004569999999999982,0.001302541999999999,0.0011900000000000025,7.774800000000002e-05,0.002190000000000005,0.02605084,0.023799999999999967,6.25e-07,0.05640221735599999
8.26e-05,0.00024,0.00012802514434344996,0.005059999999999962,0.001266474,0.0011800000000000024,8.353799999999999e-05,0.001810000000000004,0.025329479999999994,0.023599999999999968,6.25e-07,0.062098426412
7.08e-05,0.00022,0.00010973583800867139,0.004839999999999971,0.0012922460000000008,0.0011900000000000025,7.565800000000001e-05,0.002290000000000005,0.02584491999999999,0.023799999999999967,6.25e-07,0.05493421476799999
8.26e-05,0.0004800000000000006,0.00012802514434344996,0.005719999999999935,0.0012581940000000009,0.0011800000000000024,8.2806e-05,0.0019000000000000043,0.025163879999999982,0.023599999999999968,6.25e-07,0.05154332330799999
5.9000000000000004e-05,0.00019,9.144653167389282e-05,0.004229999999999996,0.0013386700000000001,0.0012000000000000025,6.727999999999999e-05,0.0024800000000000056,0.02677339999999999,0.023999999999999966,6.25e-07,0.041550723511999996
5.9000000000000004e-05,0.00016,9.144653167389282e-05,0.003820000000000009,0.0013511219999999993,0.0012000000000000025,6.935e-05,0.0021400000000000047,0.02702244000000001,0.023999999999999966,6.249999999999999e-07,0.022380011484000005
8.26e-05,0.00027000000000000006,0.00012802514434344996,0.0053199999999999515,0.0012526899999999999,0.0011800000000000024,8.104200000000001e-05,0.0016300000000000036,0.0250538,0.023599999999999968,6.249999999999999e-07,0.054339769947999994
